runName,architecture,optuna_trial,status,dense_layers,dense_units_1,dense_units_2,dropout_rate,optimizer,learning_rate,weight_decay,batch_size,epochs,accuracy,val_accuracy,loss,val_loss,best_val_loss,accuracy_train,accuracy_val,precision_train,precision_val,recall_train,recall_val,f1_train,f1_val,experiment_id,run_id,augmentation,stage,start_time,end_time
"DenseNet121 | dl:2, du1:256, du2:256, dr:0.2, opt:AdamW, lr:0.0005232598485798989, wd:0.00036094904271066135, bs:16",DenseNet121,39.0,completed,2,256.0,256.0,0.2,AdamW,0.0005232598485798,0.0003609490427106,16,14.0,0.8565323352813721,0.699999988079071,0.3579425513744354,0.8428686261177063,0.7373984456062317,0.7881562881562881,0.7195121951219512,0.8143746678172537,0.7307683617186493,0.7881562881562881,0.7195121951219512,0.7889752899632433,0.7198876658350692,2,8beeae5206784e40b93e1cabf8f5aa90,True,hyperparameter_optimization,2026-08-01 12:28:11.195000+00:00,2026-08-01 12:43:41.733000+00:00
"DenseNet121 | dl:2, du1:64, du2:32, dr:0.4, opt:AdamW, lr:0.00031374405409227756, wd:0.0028636118746011, bs:16",DenseNet121,38.0,pruned,2,64.0,32.0,0.4,AdamW,0.0003137440540922,0.0028636118746011,16,8.0,0.5415140390396118,0.6585366129875183,1.1271742582321167,0.9346966743469238,,,,,,,,,,2,10387a4ae74947f7960302d534e1bef6,True,hyperparameter_optimization,2026-08-01 12:20:27.051000+00:00,2026-08-01 12:28:09.857000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.30000000000000004, opt:AdamW, lr:0.00013337862734594087, wd:6.928234577276563e-06, bs:16",DenseNet121,37.0,pruned,2,256.0,32.0,0.3,AdamW,0.0001333786273459,6.928234577276563e-06,16,8.0,0.6367521286010742,0.6560975313186646,0.9419174194335938,0.8442062735557556,,,,,,,,,,2,4ef89186d80e4c4e8e7cbc9fa7f6445b,True,hyperparameter_optimization,2026-08-01 12:12:41.963000+00:00,2026-08-01 12:20:25.704000+00:00
"DenseNet121 | dl:2, du1:64, du2:256, dr:0.2, opt:AdamW, lr:0.0006431110588486802, wd:0.002565221223805206, bs:16",DenseNet121,36.0,completed,2,64.0,256.0,0.2,AdamW,0.0006431110588486,0.0025652212238052,16,15.0,0.8388278484344482,0.709756076335907,0.4377947747707367,0.7908685207366943,0.7244582772254944,0.8021978021978022,0.7097560975609756,0.8074273061007553,0.7038895293656197,0.8021978021978022,0.7097560975609756,0.8012796648158577,0.7051649463903686,2,c9b6b776668a45a1b5c1240325db882f,True,hyperparameter_optimization,2026-08-01 11:56:12.371000+00:00,2026-08-01 12:12:40.690000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.2, opt:AdamW, lr:0.0003100774634594721, wd:0.00029060433904766275, bs:16",DenseNet121,35.0,pruned,2,256.0,32.0,0.2,AdamW,0.0003100774634594,0.0002906043390476,16,8.0,0.7417582273483276,0.6804878115653992,0.6907860040664673,0.8123336434364319,,,,,,,,,,2,19c1584b630541c7bbb6c8a1bec89700,True,hyperparameter_optimization,2026-08-01 11:48:25.987000+00:00,2026-08-01 11:56:11.116000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.2, opt:AdamW, lr:0.0005322400579713184, wd:4.479376245902323e-05, bs:16",DenseNet121,34.0,completed,2,256.0,32.0,0.2,AdamW,0.0005322400579713,4.479376245902323e-05,16,17.0,0.860805869102478,0.699999988079071,0.3961541354656219,0.8139830231666565,0.7471068501472473,0.8168498168498168,0.7024390243902439,0.8290859543838199,0.706304527189142,0.8168498168498168,0.7024390243902439,0.8166706652429527,0.6995137277568616,2,49e82dca67374bb09ad32d9e7406a274,True,hyperparameter_optimization,2026-08-01 11:30:06.676000+00:00,2026-08-01 11:48:24.639000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.2, opt:AdamW, lr:0.00038938182326916633, wd:0.00015754622397085084, bs:16",DenseNet121,33.0,completed,2,256.0,32.0,0.2,AdamW,0.0003893818232691,0.0001575462239708,16,21.0,0.8479853272438049,0.707317054271698,0.4293623268604278,0.7450690269470215,0.7190136313438416,0.8418803418803419,0.6951219512195121,0.8429364892427798,0.6858819093335233,0.8418803418803419,0.6951219512195121,0.8397460002560043,0.6862390438140659,2,86637f46e8204a9594d371db7dba43e0,True,hyperparameter_optimization,2026-08-01 11:08:01.675000+00:00,2026-08-01 11:30:05.337000+00:00
"DenseNet121 | dl:1, du1:256, dr:0.4, opt:AdamW, lr:0.00013140021510962623, wd:0.00014086216739269116, bs:16",DenseNet121,32.0,pruned,1,256.0,,0.4,AdamW,0.0001314002151096,0.0001408621673926,16,8.0,0.7106227278709412,0.6756097674369812,0.748681902885437,0.8129452466964722,,,,,,,,,,2,709825dbce454446b383cd43b50c3fe8,True,hyperparameter_optimization,2026-08-01 11:00:16.582000+00:00,2026-08-01 11:08:00.386000+00:00
"DenseNet121 | dl:0, dr:0.30000000000000004, opt:Adam, lr:0.0004646231195841242, bs:16",DenseNet121,31.0,completed,0,,,0.3,Adam,0.0004646231195841,,16,33.0,0.752136766910553,0.714634120464325,0.6338461637496948,0.7413429617881775,0.7335512638092041,0.8015873015873016,0.7097560975609756,0.8047140915764043,0.7040377873552,0.8015873015873016,0.7097560975609756,0.7993585291124359,0.7023458051419187,2,f70bb606709141d18cef2d43ac562904,True,hyperparameter_optimization,2026-08-01 10:26:46.623000+00:00,2026-08-01 11:00:15.310000+00:00
"DenseNet121 | dl:1, du1:128, dr:0.2, opt:Adam, lr:0.00030030610787905207, bs:16",DenseNet121,30.0,completed,1,128.0,,0.2,Adam,0.000300306107879,,16,25.0,0.8516483306884766,0.6951219439506531,0.41909059882164,0.7685073018074036,0.7445484399795532,0.8547008547008547,0.7024390243902439,0.8626625469133549,0.695180468426648,0.8547008547008547,0.7024390243902439,0.8538646608346114,0.6954463816351208,2,7e353086cb5d421f9c4e16035bd92e80,True,hyperparameter_optimization,2026-08-01 10:00:53.260000+00:00,2026-08-01 10:26:45.660000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.30000000000000004, opt:AdamW, lr:0.00012115630579327692, wd:0.002335789936392746, bs:16",DenseNet121,29.0,pruned,2,256.0,32.0,0.3,AdamW,0.0001211563057932,0.0023357899363927,16,8.0,0.6092796325683594,0.6658536791801453,0.9622483253479004,0.8288809657096863,,,,,,,,,,2,cfb5db72a19743dfbc7665aaf016fa77,True,hyperparameter_optimization,2026-08-01 09:53:13.308000+00:00,2026-08-01 10:00:52.154000+00:00
"DenseNet121 | dl:1, du1:256, dr:0.30000000000000004, opt:Adam, lr:7.166610108174188e-05, bs:16",DenseNet121,28.0,pruned,1,256.0,,0.3,Adam,7.166610108174188e-05,,16,8.0,0.6898657083511353,0.6365853548049927,0.8192957639694214,0.8473608493804932,,,,,,,,,,2,3c692e83f9ee41b0b23b6094c7312723,True,hyperparameter_optimization,2026-08-01 09:45:30.630000+00:00,2026-08-01 09:53:12.120000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.2, opt:AdamW, lr:0.00036317052354427375, wd:0.00017232100950429258, bs:16",DenseNet121,27.0,completed,2,256.0,32.0,0.2,AdamW,0.0003631705235442,0.0001723210095042,16,17.0,0.8363858461380005,0.70243901014328,0.4616369307041168,0.765129804611206,0.7297000885009766,0.8058608058608059,0.7121951219512195,0.8274398812988928,0.720981548465029,0.8058608058608059,0.7121951219512195,0.8070906299072741,0.7112578127755241,2,996e4f3964914d958ee1f361e9e38203,True,hyperparameter_optimization,2026-08-01 09:27:10.677000+00:00,2026-08-01 09:45:29.192000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.30000000000000004, opt:AdamW, lr:0.00047540517854112425, wd:0.000114875408964323, bs:16",DenseNet121,26.0,completed,2,256.0,32.0,0.3,AdamW,0.0004754051785411,0.0001148754089643,16,27.0,0.8290598392486572,0.6975609660148621,0.4779440760612488,0.7593700289726257,0.7119215130805969,0.851037851037851,0.7121951219512195,0.8571300103860667,0.7110755976695315,0.851037851037851,0.7121951219512195,0.851483626712366,0.7096886074810487,2,48cf249a942e4ddab7209e1890888633,True,hyperparameter_optimization,2026-08-01 08:59:20.254000+00:00,2026-08-01 09:27:09.279000+00:00
"DenseNet121 | dl:2, du1:64, du2:64, dr:0.4, opt:AdamW, lr:0.0004447928917839921, wd:1.3578001517124671e-06, bs:32",DenseNet121,25.0,pruned,2,64.0,64.0,0.4,AdamW,0.0004447928917839,1.3578001517124671e-06,32,8.0,0.5915750861167908,0.6634146571159363,1.035966157913208,0.9094810485839844,,,,,,,,,,2,150460e0630e486887ad3464daf54bb4,True,hyperparameter_optimization,2026-08-01 08:48:44.588000+00:00,2026-08-01 08:59:18.707000+00:00
"DenseNet121 | dl:2, du1:64, du2:128, dr:0.4, opt:AdamW, lr:0.00047178007585812494, wd:0.0007164014771448262, bs:32",DenseNet121,24.0,completed,2,64.0,128.0,0.4,AdamW,0.0004717800758581,0.0007164014771448,32,27.0,0.7661782503128052,0.704878032207489,0.6276698112487793,0.7751067280769348,0.7520782351493835,0.8003663003663004,0.7097560975609756,0.8134903316007117,0.7145273369014116,0.8003663003663004,0.7097560975609756,0.8007645620118963,0.7087385551452365,2,e881405f432246edad9bff32547a05fa,True,hyperparameter_optimization,2026-08-01 08:11:12.858000+00:00,2026-08-01 08:48:43.182000+00:00
"DenseNet121 | dl:2, du1:64, du2:256, dr:0.4, opt:AdamW, lr:0.0009894086791665951, wd:0.00010062017155230243, bs:32",DenseNet121,23.0,completed,2,64.0,256.0,0.4,AdamW,0.0009894086791665,0.0001006201715523,32,21.0,0.797924280166626,0.699999988079071,0.5308847427368164,0.770047128200531,0.7371759414672852,0.8174603174603174,0.7,0.816276082521677,0.7043141598282185,0.8174603174603174,0.7,0.8142442601228067,0.6949251680882804,2,4b0612e039a644acba2cfd76bc8e7738,True,hyperparameter_optimization,2026-08-01 07:41:31.135000+00:00,2026-08-01 08:11:11.494000+00:00
"DenseNet121 | dl:1, du1:256, dr:0.5, opt:AdamW, lr:0.00024666253468324617, wd:0.008748098930244119, bs:16",DenseNet121,22.0,completed,1,256.0,,0.5,AdamW,0.0002466625346832,0.0087480989302441,16,21.0,0.8107448220252991,0.6902438998222351,0.5086000561714172,0.7556292414665222,0.7451751232147217,0.8321123321123322,0.7024390243902439,0.8374081703891628,0.7051929777539534,0.8321123321123322,0.7024390243902439,0.8328088993431132,0.7033972703526206,2,621c541e434342a2b71a977572e0978b,True,hyperparameter_optimization,2026-08-01 07:18:58.674000+00:00,2026-08-01 07:41:29.721000+00:00
"DenseNet121 | dl:2, du1:64, du2:256, dr:0.4, opt:AdamW, lr:5.019839418758881e-05, wd:1.7913871265232142e-06, bs:16",DenseNet121,21.0,pruned,2,64.0,256.0,0.4,AdamW,5.019839418758881e-05,1.7913871265232142e-06,16,8.0,0.4560439586639404,0.6097561120986938,1.2856885194778442,1.1141341924667358,,,,,,,,,,2,15cb0c6c56014894be6cb359bb1e8434,True,hyperparameter_optimization,2026-08-01 07:11:16.581000+00:00,2026-08-01 07:18:57.420000+00:00
"DenseNet121 | dl:0, dr:0.30000000000000004, opt:Adam, lr:3.491521997287524e-05, bs:16",DenseNet121,20.0,pruned,0,,,0.3,Adam,3.491521997287524e-05,,16,8.0,0.3095238208770752,0.3414634168148041,1.7156275510787964,1.5968352556228638,,,,,,,,,,2,a3198a2cf6c84b6c9ccf40ff9a858283,True,hyperparameter_optimization,2026-08-01 07:03:30.860000+00:00,2026-08-01 07:11:15.192000+00:00
"DenseNet121 | dl:2, du1:64, du2:64, dr:0.4, opt:AdamW, lr:6.224088126366758e-05, wd:0.007714874400620302, bs:16",DenseNet121,19.0,pruned,2,64.0,64.0,0.4,AdamW,6.224088126366758e-05,0.0077148744006203,16,8.0,0.4236874282360077,0.5219511985778809,1.4334776401519775,1.218763828277588,,,,,,,,,,2,301908f5129947708982183d4c8886cb,True,hyperparameter_optimization,2026-08-01 06:55:28.013000+00:00,2026-08-01 07:03:29.956000+00:00
"DenseNet121 | dl:2, du1:64, du2:256, dr:0.5, opt:Adam, lr:0.0009722152715618068, bs:16",DenseNet121,18.0,completed,2,64.0,256.0,0.5,Adam,0.0009722152715618,,16,27.0,0.7643467783927917,0.70243901014328,0.6031033396720886,0.7594730854034424,0.7472733855247498,0.8235653235653235,0.7073170731707317,0.8271558446382621,0.7033863623623308,0.8235653235653235,0.7073170731707317,0.8217778153236694,0.7024453658997786,2,0bf6fc7223d941f19086f4c8d5bad120,True,hyperparameter_optimization,2026-08-01 06:27:01.138000+00:00,2026-08-01 06:55:26.599000+00:00
"DenseNet121 | dl:0, dr:0.30000000000000004, opt:Adam, lr:5.9730441199865e-05, bs:16",DenseNet121,16.0,pruned,0,,,0.3,Adam,5.9730441199865e-05,,16,8.0,0.4261294305324554,0.5170731544494629,1.418368935585022,1.1872347593307495,,,,,,,,,,2,37e5538d495244c1b2db21ae6a426b21,True,hyperparameter_optimization,2026-08-01 05:44:33.432000+00:00,2026-08-01 05:52:10.637000+00:00
"DenseNet121 | dl:2, du1:64, du2:256, dr:0.4, opt:AdamW, lr:0.0005254296497419277, wd:0.009137095688227322, bs:16",DenseNet121,15.0,completed,2,64.0,256.0,0.4,AdamW,0.0005254296497419,0.0091370956882273,16,26.0,0.8107448220252991,0.70243901014328,0.4933496415615082,0.7336324453353882,0.719323456287384,0.847985347985348,0.7121951219512195,0.848915799479422,0.7127906386029991,0.847985347985348,0.7121951219512195,0.8470625882746784,0.7091297372988556,2,2fa3277add7f48a6bf8e765e801f0334,True,hyperparameter_optimization,2026-08-01 05:17:59.642000+00:00,2026-08-01 05:44:32.462000+00:00
"DenseNet121 | dl:0, dr:0.5, opt:AdamW, lr:7.207741767119625e-05, wd:8.990833188750466e-06, bs:32",DenseNet121,14.0,pruned,0,,,0.5,AdamW,7.207741767119625e-05,8.990833188750466e-06,32,8.0,0.3247863352298736,0.3926829397678375,1.7815704345703125,1.3914884328842163,,,,,,,,,,2,e9eab95909744a60ba4791e0e91d29a6,True,hyperparameter_optimization,2026-08-01 05:07:25.959000+00:00,2026-08-01 05:17:58.329000+00:00
"DenseNet121 | dl:2, du1:256, du2:32, dr:0.30000000000000004, opt:Adam, lr:1.420118578447188e-05, bs:32",DenseNet121,13.0,pruned,2,256.0,32.0,0.3,Adam,1.420118578447188e-05,,32,8.0,0.3070818185806274,0.4365853667259216,1.6840450763702393,1.455592155456543,,,,,,,,,,2,e3ee823af89441d2bcbefccd3cd47a08,True,hyperparameter_optimization,2026-08-01 04:56:54.895000+00:00,2026-08-01 05:07:24.838000+00:00
"DenseNet121 | dl:2, du1:64, du2:128, dr:0.30000000000000004, opt:Adam, lr:0.0009035775791417874, bs:32",DenseNet121,12.0,completed,2,64.0,128.0,0.3,Adam,0.0009035775791417,,32,21.0,0.788156270980835,0.6951219439506531,0.5416997671127319,0.7910374402999878,0.7491213083267212,0.811965811965812,0.7048780487804878,0.8121719183379974,0.7025583900282591,0.811965811965812,0.7048780487804878,0.8097973248240934,0.6978866551105722,2,d4bed7be3c814f778bef6eff8b92ad16,True,hyperparameter_optimization,2026-08-01 04:27:17.188000+00:00,2026-08-01 04:56:53.556000+00:00
"DenseNet121 | dl:0, dr:0.30000000000000004, opt:Adam, lr:1.0490052027928101e-05, bs:16",DenseNet121,11.0,pruned,0,,,0.3,Adam,1.04900520279281e-05,,16,8.0,0.2106227129697799,0.2170731723308563,2.0545876026153564,1.873852252960205,,,,,,,,,,2,9dbda3124d614183aeefc960c6192b69,True,hyperparameter_optimization,2026-08-01 04:19:39.245000+00:00,2026-08-01 04:27:15.867000+00:00
"DenseNet121 | dl:1, du1:32, dr:0.5, opt:AdamW, lr:0.00021358116032948408, wd:0.0007684617650615006, bs:16",DenseNet121,10.0,pruned,1,32.0,,0.5,AdamW,0.0002135811603294,0.0007684617650615,16,8.0,0.5036630034446716,0.6390243768692017,1.2099210023880005,1.0086112022399902,,,,,,,,,,2,8006fc5ef2b14cf6b455365de870554e,True,hyperparameter_optimization,2026-08-01 04:12:03.322000+00:00,2026-08-01 04:19:38.300000+00:00
"DenseNet121 | dl:1, du1:128, dr:0.4, opt:AdamW, lr:1.621924770154008e-05, wd:1.2064349043122843e-07, bs:16",DenseNet121,9.0,pruned,1,128.0,,0.4,AdamW,1.621924770154008e-05,1.2064349043122845e-07,16,8.0,0.4279609322547912,0.5390244126319885,1.4262081384658811,1.2578117847442627,,,,,,,,,,2,36d44e7ed13e47c0a8cd91e8ef07452f,True,hyperparameter_optimization,2026-08-01 04:04:25.029000+00:00,2026-08-01 04:12:02.067000+00:00
"DenseNet121 | dl:1, du1:32, dr:0.2, opt:Adam, lr:0.0001904323445876234, bs:32",DenseNet121,8.0,completed,1,32.0,,0.2,Adam,0.0001904323445876,,32,45.0,0.7802197933197021,0.707317054271698,0.6213430166244507,0.7827984094619751,0.7662780284881592,0.8028083028083028,0.7048780487804878,0.811966047759303,0.7041356950573903,0.8028083028083028,0.7048780487804878,0.802334372483259,0.7016635244870333,2,753491417bf84f1cbf4c2b5d22353a78,True,hyperparameter_optimization,2026-08-01 03:03:40.318000+00:00,2026-08-01 04:04:23.791000+00:00
"DenseNet121 | dl:2, du1:32, du2:128, dr:0.4, opt:AdamW, lr:0.0007923381888158849, wd:2.4154715683457484e-05, bs:32",DenseNet121,7.0,completed,2,32.0,128.0,0.4,AdamW,0.0007923381888158,2.4154715683457484e-05,32,29.0,0.7490842342376709,0.6878048777580261,0.652737557888031,0.7594003081321716,0.7528501749038696,0.8278388278388278,0.6926829268292682,0.8312328464495956,0.6892439669714462,0.8278388278388278,0.6926829268292682,0.8278515574980051,0.6898310855236782,2,a879041af0814a3b853cd082396475d9,True,hyperparameter_optimization,2026-08-01 02:23:34.520000+00:00,2026-08-01 03:03:39.231000+00:00
"DenseNet121 | dl:1, du1:64, dr:0.4, opt:Adam, lr:0.00018682639378722106, bs:16",DenseNet121,6.0,completed,1,64.0,,0.4,Adam,0.0001868263937872,,16,25.0,0.7625152468681335,0.712195098400116,0.6233690977096558,0.72017502784729,0.7178872227668762,0.7973137973137974,0.7219512195121951,0.797400225822055,0.7200655077842744,0.7973137973137974,0.7219512195121951,0.7951923365348073,0.7191432492683592,2,25c3897b67b2411b8a45d225b0071693,True,hyperparameter_optimization,2026-08-01 01:57:30.284000+00:00,2026-08-01 02:23:33.164000+00:00
"DenseNet121 | dl:1, du1:32, dr:0.5, opt:AdamW, lr:0.00021358116032948408, wd:0.0007684617650615006, bs:16",DenseNet121,4.0,completed,1,32.0,,0.5,AdamW,0.0002135811603294,0.0007684617650615,16,62.0,0.742368757724762,0.707317054271698,0.6893488764762878,0.7547110319137573,0.7484138011932373,0.833943833943834,0.7,0.8355123379746623,0.6927227769163388,0.833943833943834,0.7,0.8327410914849201,0.6933483205930128,1,a5b30e3627464d118ef228569890773a,True,hyperparameter_optimization,2026-07-31 23:48:18.011000+00:00,2026-08-01 00:48:51.285000+00:00
"DenseNet121 | dl:1, du1:128, dr:0.4, opt:AdamW, lr:1.621924770154008e-05, wd:1.2064349043122843e-07, bs:16",DenseNet121,3.0,completed,1,128.0,,0.4,AdamW,1.621924770154008e-05,1.2064349043122845e-07,16,100.0,0.7344322204589844,0.6902438998222351,0.7195313572883606,0.7531141042709351,0.7526732087135315,0.7893772893772893,0.6926829268292682,0.793759241351556,0.6891138256621097,0.7893772893772893,0.6926829268292682,0.7869170055855792,0.6868570031421801,1,4eafd244ab6f4395b8962bb5f5fee6ba,True,hyperparameter_optimization,2026-07-31 22:11:53.069000+00:00,2026-07-31 23:48:16.737000+00:00
"DenseNet121 | dl:1, du1:32, dr:0.2, opt:Adam, lr:0.0001904323445876234, bs:32",DenseNet121,2.0,completed,1,32.0,,0.2,Adam,0.0001904323445876,,32,41.0,0.7655677795410156,0.6975609660148621,0.6486965417861938,0.7545546293258667,0.7502729296684265,0.7948717948717948,0.6951219512195121,0.8025057251590196,0.6935534155860569,0.7948717948717948,0.6951219512195121,0.7939778885387858,0.6909164278656019,1,37c41bcc2236452498a9e2f9ee2c7b8e,True,hyperparameter_optimization,2026-07-31 21:15:40.602000+00:00,2026-07-31 22:11:51.697000+00:00
"DenseNet121 | dl:2, du1:32, du2:128, dr:0.4, opt:AdamW, lr:0.0007923381888158849, wd:2.4154715683457484e-05, bs:32",DenseNet121,1.0,completed,2,32.0,128.0,0.4,AdamW,0.0007923381888158,2.4154715683457484e-05,32,25.0,0.7167277336120605,0.6975609660148621,0.7180142998695374,0.7409469485282898,0.7317756414413452,0.8003663003663004,0.7170731707317073,0.815152805917458,0.720626069410453,0.8003663003663004,0.7170731707317073,0.8006399542400572,0.7146809613418248,1,ab0817c009504cf3844a717fac766e29,True,hyperparameter_optimization,2026-07-31 20:40:52.480000+00:00,2026-07-31 21:15:39.459000+00:00
"DenseNet121 | dl:1, du1:64, dr:0.4, opt:Adam, lr:0.00018682639378722106, bs:16",DenseNet121,0.0,completed,1,64.0,,0.4,Adam,0.0001868263937872,,16,36.0,0.8015872836112976,0.704878032207489,0.5480065941810608,0.7560335397720337,0.7423222064971924,0.8284493284493285,0.7121951219512195,0.8343111935068671,0.705172326232264,0.8284493284493285,0.7121951219512195,0.828292624935347,0.7061326415955735,1,ea3eeec85dff4969879b3d9caf5947bd,True,hyperparameter_optimization,2026-07-31 20:04:05.027000+00:00,2026-07-31 20:40:51.058000+00:00
